Id,Score,Date,Title,Review
694618123,50,"August 1, 2019",Amazing,"We made reservations here for dinner before we arrived in Amsterdam. De Kas came highly recommended by a friend of ours.De Kas is situated in a huge glass greenhouse in side of a park. We entered and were immediately greeted by the hostess who gave us a quick tour of the “greenhouse” section of the restaurant where they grow some of the produce that is used for the restaurant. She explained to us that the restaurant also has a farm which is separate from the restaurant property where they grow the rest of the produce used. We were seated immediately following the tour. Our server (all of them well dressed in G-Star denim) came to our table, introduced himself and explained the menu, which in addition to the 5,6 or 7 course tasting menu, include separate ala carte dishes. We opted for the tasting menu which starts at 5 courses and allows you the option to increase to 6 or 7 as you proceed with your meal, depending upon your appetite. They were also very accommodating to members in our group who had food allergies or simply did not like certain items in the menu. Every dish that was brought to the table was fully explained to us, including the “bread basket” and the amuse-bouche.This was by far, among the best restaurant experience I have had as it checked all of the boxes: great food, beautiful presentation, excellent service all in an amazing setting. I will definitely be back the next time I am in Amsterdam."
693900504,50,"July 29, 2019","Amazing, innovative, welcoming. You need to eat here!","De Kas is situated in a beautiful park, in a gorgeous greenhouse setting. The hostess explained that they use all of the produce they grow, both at the restaurant and at another nursery close by. The setting is beautiful. The service is attentive, professional and warm. And, the food is as gorgeous as it is delicious. One of my friends has many food preferences, and they were able to provide alternatives to all of his requests. Our server, Jasper, was the best! This was one of our highlights of Amsterdam."
692815255,50,"July 26, 2019",One of the best meals I've had,"We went earlier in the year while on holiday and had an amazing dinner. The food and service were amazing, explaining through the meal as we went (In English which was greatly appreciated). The space was beautiful, and was a nice temperature considering you're eating in what appears a huge greenhouse.Never had such good Gnocchi, and their Soya Beurre Blanc foam was one of the nicest thing I have ever eaten.If we ever come back to Amsterdam we will definitely go back here to eat."
690734909,50,"July 18, 2019",Vegetarian Paradise,If you want to treat yourself and have a great food and wine experience you need to have a dinner there..Please catch the philosophy of this restaurant as well and I know it’s not the usual budget for a romantic dinner but I can assure you that it’s a great way to spend your money.Location stunning
690552529,50,"July 18, 2019",Just. Wauw. It’s a must,Great concept! So fresh and vibrant tastes. Winelist are good and high quality. All in all - fantastic experience
690402029,50,"July 17, 2019",great flavors,"If you judge the quality of a restaurant by the imagination of the chef, this is the place for you. if you only care about quantity, stay away. The dishes are inventive and the flavors are deep. Make sure to tour the greenhouse and gardens."
690119268,50,"July 16, 2019",Best Dinner in Amsterdam,"We enjoyed dinner at De Kas on our last eveninig in Amsterdam. A great setting, bright interesting restaurant in a Greenhouse provided a great venue to enjoy the creative and inventive dishes. Great wine selection and attentive service. The dinner was flavorful and fun and not to be missed."
688249238,50,"July 9, 2019",Divine birthday celebration,"Unique and tasty luncheon in a beautiful space. Great vibe. Fabulous farm to table food! In a greenhouse in the middle of a park, beautiful location."
687464909,10,"July 7, 2019",“The Emperor has no clothes”,"This is the most overrated restaurant I have been to in my life. Yes, it is in a beautiful space inside a greenhouse. I spent 3 hours waiting for 4 salads and 1 chicken wing. Then we were given the option of cheese or cheese and dessert. I could not wait to leave. Maybe if you are a vegetarian and don’t mind spending 80 euros pp with wine this is for you. There is a good reason very few of the other reviews mention what food they actually ate."
686116701,50,"July 2, 2019",Best restaurant !,"To me, the best restaurant I have been. It is an experience going here. The Menu is definitely creative. It can get any fresher than produce from the greenhouse steps away from your table. Delicious. I'm vegetarian so it was heaven for me. They also accommodate for vegans and my husband's menu included a fish since he eats meat. He is not a fan of vegetables (at all) and even he had a great meal. Go!"
